,Rating,Size,Price
7525,4.1,58.0,0.0
7527,3.6,0.499,0.0
7530,4.0,3.7,0.0
7533,5.0,1.3,0.0
7534,5.0,40.0,0.0
7535,4.7,5.2,0.0
7538,4.7,0.173,4.99
7540,4.6,5.1,0.0
7541,4.6,5.8,0.0
7542,4.6,1.2,0.0
7543,4.6,5.8,0.0
7545,3.8,1.9,0.0
7546,4.1,3.6,0.0
7547,3.4,2.5,0.0
7548,4.5,2.1,0.0
7549,4.5,1.1,0.0
7550,4.5,17.0,0.0
7551,4.0,2.1,0.0
7552,4.7,2.8,0.0
7554,4.4,5.5,0.0
7555,4.7,41.0,1.99
7556,4.7,14.0,0.0
7557,4.2,0.597,0.0
7558,4.2,2.7,0.0
7559,4.0,3.2,0.0
7560,3.6,0.809,0.0
7561,4.7,2.2,0.0
7562,4.4,8.2,0.0
7563,4.3,2.8,0.0
7564,4.4,4.0,0.0
7565,4.4,1.8,0.0
7566,4.4,0.07,0.0
7567,4.3,2.3,0.0
7568,3.3,1.3,0.0
7569,3.6,0.122,0.0
7571,4.5,11.0,0.0
7573,4.3,8.2,0.0
7574,3.6,0.411,0.0
7575,4.3,2.3,0.0
7576,4.4,5.7,0.0
7578,4.2,2.7,2.99
7579,4.8,1.9,0.0
7580,4.2,19.0,0.99
7583,3.7,49.0,0.0
7584,4.5,28.0,3.99
7585,4.1,41.0,2.99
7586,4.6,25.0,3.99
7587,4.5,25.0,0.0
7588,4.7,38.0,0.0
7589,4.3,28.0,0.0
7590,4.3,55.0,0.0
7591,4.6,58.0,0.0
7592,4.1,27.0,0.0
7593,4.2,25.0,0.0
7594,4.3,31.0,0.0
7595,4.2,94.0,0.0
7596,4.3,25.0,0.0
7597,3.6,21.0,0.0
7598,4.2,45.0,0.0
7599,4.2,45.0,0.0
7600,4.0,24.0,0.0
7601,4.6,83.0,0.0
7602,4.3,88.0,0.0
7603,4.4,51.0,0.0
7604,4.5,63.0,0.0
7605,4.3,21.0,0.0
7607,4.2,51.0,0.0
7608,4.7,98.0,0.0
7609,4.6,27.0,0.0
7610,4.5,9.3,0.99
7611,4.1,87.0,0.0
7612,4.5,55.0,0.0
7614,3.4,26.0,1.99
7616,3.9,62.0,0.0
7617,4.4,22.0,2.99
7618,4.1,40.0,4.99
7619,4.3,5.5,2.99
7620,3.9,18.0,2.99
7621,4.0,74.0,0.0
7623,5.0,64.0,0.0
7624,4.2,16.0,0.0
7625,4.3,25.0,0.0
7626,4.5,12.0,0.0
7627,4.5,18.0,2.99
7630,4.5,85.0,0.0
7631,3.5,85.0,0.0
7632,3.6,26.0,0.0
7633,1.9,2.0,0.0
7634,4.3,3.9,0.0
7635,3.2,11.0,0.0
7636,1.6,18.0,0.0
7637,4.2,8.7,0.0
7638,4.9,3.9,0.0
7639,4.4,4.0,0.0
7641,3.4,53.0,0.0
7643,4.7,52.0,0.0
7644,2.9,23.0,0.0
7645,4.3,13.0,0.0
7646,4.4,30.0,0.0
7647,4.3,18.0,0.0
7648,4.6,4.1,0.0
7649,4.6,13.0,0.0
7650,4.2,20.0,0.0
7651,3.5,21.0,0.0
7653,2.9,18.0,0.0
7654,4.4,41.0,0.0
7655,4.7,12.0,0.0
7656,4.5,14.0,0.0
7659,4.7,6.0,0.0
7660,4.4,17.0,0.0
7661,4.4,0.4,0.0
7662,4.4,42.0,0.0
7664,4.5,11.0,0.0
7665,3.5,37.0,0.99
7666,4.2,13.0,0.0
7667,3.7,6.5,0.0
7668,4.4,16.0,0.0
7669,3.4,19.0,0.0
7670,4.3,3.3,0.0
7671,3.6,35.0,0.0
7672,4.6,6.3,0.0
7673,4.6,12.0,0.0
7674,4.2,5.0,0.0
7675,4.3,43.0,0.0
7676,3.8,2.9,0.0
7677,1.4,4.1,0.0
7678,4.4,8.5,0.0
7680,4.0,19.0,0.0
7682,4.6,14.0,0.0
7683,3.9,0.801,0.0
7684,3.8,5.6,0.0
7685,4.7,36.0,0.0
7686,4.2,3.2,0.0
7687,4.3,7.0,0.0
7688,4.1,2.9,0.0
7689,4.3,35.0,0.0
7690,4.2,21.0,0.0
7692,3.6,4.7,0.0
7693,4.6,20.0,0.0
7695,4.3,12.0,0.0
7696,5.0,7.8,0.0
7697,5.0,24.0,0.0
7698,5.0,12.0,0.0
7700,3.8,4.9,0.0
7701,3.9,3.3,0.0
7704,4.8,27.0,0.0
7705,4.1,22.0,0.0
7706,4.0,1.2,0.0
7707,4.8,2.5,0.0
7708,4.8,14.0,0.0
7709,4.4,6.8,0.0
7711,4.1,0.787,0.0
7715,4.4,69.0,0.0
7716,4.3,14.0,0.0
7717,3.7,3.4,0.0
7718,4.3,50.0,0.0
7721,4.3,18.0,0.0
7722,2.7,18.0,0.0
7723,4.4,36.0,0.0
7725,4.5,5.1,0.0
7727,4.2,61.0,0.0
7729,3.7,10.0,0.0
7731,5.0,3.4,0.0
7733,4.2,3.5,0.0
7734,3.9,3.4,0.0
7736,4.5,15.0,0.0
7738,3.5,3.8,1.49
7739,4.7,10.0,0.0
7740,4.2,26.0,0.0
7742,4.7,3.3,0.0
7743,4.6,15.0,0.0
7744,4.0,19.0,0.0
7749,3.8,43.0,0.0
7750,4.7,6.9,0.0
7751,4.5,40.0,0.0
7753,4.6,36.0,0.0
7754,5.0,1.5,0.0
7755,3.9,37.0,0.0
7756,5.0,22.0,0.0
7758,2.3,2.6,0.0
7760,3.6,2.9,0.0
7761,4.0,12.0,0.0
7762,3.7,3.7,0.0
7763,4.2,17.0,0.0
7764,4.1,23.0,0.0
7765,4.4,17.0,0.0
7766,4.6,5.0,0.0
7767,4.2,18.0,0.0
7768,4.4,33.0,0.0
7769,4.3,26.0,0.0
7770,4.0,32.0,0.0
7771,4.5,38.0,0.0
7772,3.9,21.0,0.0
7773,3.7,41.0,0.0
7774,4.6,1.7,0.99
7776,3.8,9.9,0.0
7777,4.7,5.9,0.0
7779,3.4,12.0,0.0
7780,4.5,16.0,0.0
7781,4.1,19.0,0.0
7782,4.3,2.8,0.0
7783,4.6,3.6,0.0
7784,4.3,37.0,0.0
7785,4.3,4.3,0.0
7786,4.0,1.7,0.0
7788,3.5,30.0,0.0
7789,2.3,5.2,0.0
7791,3.9,18.0,0.0
7792,4.1,3.4,3.49
7793,4.5,41.0,0.0
7794,4.6,13.0,0.0
7795,4.4,6.7,0.0
7796,3.1,9.8,0.0
7797,4.3,14.0,0.0
7798,3.3,26.0,9.99
7799,5.0,22.0,0.0
7801,4.2,88.0,0.0
7802,3.8,18.0,0.0
7803,3.3,18.0,0.0
7805,5.0,4.5,0.0
7806,1.0,7.8,0.0
7807,4.5,23.0,0.0
7810,4.4,0.05,1.99
7811,4.1,70.0,0.0
7812,4.5,47.0,0.0
7813,4.2,42.0,0.0
7814,3.7,3.7,0.0
7815,4.1,39.0,0.0
7816,3.9,22.0,0.0
7817,4.5,22.0,0.0
7818,3.6,12.0,0.0
7819,3.2,14.0,0.0
7820,3.5,4.3,0.0
7822,4.6,8.5,2.49
7823,4.8,6.7,0.0
7824,4.1,7.5,0.0
7825,4.4,88.0,0.0
7826,4.3,1.1,0.0
7828,4.0,5.7,0.0
7829,3.1,0.643,0.0
7830,4.2,44.0,0.0
7831,4.1,11.0,0.0
7833,3.5,40.0,0.0
7834,4.3,9.1,0.0
7835,3.8,2.1,0.0
7836,4.3,32.0,0.0
7837,4.8,7.8,0.0
7838,2.3,2.4,0.0
7839,4.3,53.0,0.0
7840,4.4,6.0,0.0
7841,3.6,25.0,0.0
7842,5.0,3.3,0.0
7844,4.3,3.6,0.0
7845,4.2,6.2,0.0
7846,4.3,68.0,0.0
7847,4.7,19.0,0.0
7848,3.9,3.6,0.0
7849,4.4,17.0,0.0
7850,4.4,31.0,0.0
7851,4.3,18.0,0.0
7852,2.6,6.0,0.0
7853,4.3,29.0,0.0
7855,3.8,42.0,0.0
7856,4.2,14.0,0.0
7857,4.2,29.0,0.0
7858,4.1,5.7,0.0
7859,4.0,36.0,0.0
7860,4.4,8.9,0.0
7861,4.7,5.1,0.0
7863,2.6,4.3,0.0
7864,4.3,62.0,0.0
7865,5.0,29.0,0.0
7866,3.7,7.8,0.0
7867,4.3,20.0,0.0
7868,4.1,0.986,0.0
7869,4.3,18.0,0.0
7870,3.8,14.0,0.0
7871,4.5,9.3,0.0
7872,5.0,17.0,0.0
7875,3.9,4.0,0.0
7876,3.8,8.3,0.0
7877,4.6,9.6,0.0
7879,4.6,20.0,0.0
7880,4.7,14.0,0.0
7881,5.0,17.0,0.0
7883,4.5,13.0,0.0
7886,3.5,11.0,0.0
7887,3.3,1.6,4.49
7890,3.9,11.0,0.0
7892,4.5,8.6,0.0
7894,3.4,24.0,15.46
7895,5.0,1.6,0.0
7896,5.0,8.4,0.0
7899,4.8,44.0,6.99
7900,3.6,88.0,0.0
7902,4.3,32.0,0.0
7903,4.0,25.0,0.0
7904,4.5,27.0,0.0
7905,4.6,7.3,0.0
7906,4.7,14.0,0.0
7907,3.8,15.0,0.0
7909,4.7,16.0,0.0
7910,4.0,25.0,0.0
7911,4.6,14.0,0.0
7912,2.0,2.9,0.0
7913,4.3,18.0,0.0
7914,2.0,35.0,0.0
7915,3.6,25.0,0.0
7916,4.7,14.0,0.0
7917,3.5,6.5,0.0
7918,4.0,5.5,0.0
7919,3.5,28.0,0.0
7920,4.3,17.0,0.0
7921,4.1,7.3,0.0
7922,4.6,24.0,0.0
7923,3.8,2.1,0.0
7924,4.3,24.0,0.0
7925,3.8,2.8,0.0
7926,1.0,7.2,0.0
7927,3.8,8.6,0.0
7928,3.3,2.3,0.0
7929,4.8,12.0,0.0
7932,3.6,70.0,2.49
7933,3.8,34.0,0.0
7934,4.3,2.6,0.0
7935,3.9,35.0,0.0
7936,4.2,24.0,0.0
7938,4.0,7.0,0.0
7941,4.6,3.8,0.0
7942,4.5,26.0,0.0
7943,3.7,5.0,0.0
7944,4.4,4.7,0.0
7945,4.6,5.6,0.0
7946,3.9,5.3,0.0
7947,4.4,2.2,0.0
7948,4.5,26.0,0.0
7949,4.5,5.6,0.0
7950,4.3,26.0,0.0
7951,3.7,8.6,0.0
7952,3.9,21.0,0.0
7953,3.9,4.8,0.0
7954,4.3,15.0,0.0
7955,4.1,20.0,0.0
7956,4.1,20.0,0.0
7957,4.4,5.5,0.0
7958,4.4,5.7,0.0
7959,4.2,11.0,0.0
7960,4.5,4.7,0.0
7961,4.6,4.1,0.0
7962,4.4,6.9,4.99
7963,4.4,12.0,0.0
7965,3.8,5.9,0.0
7966,2.6,2.2,0.0
7967,4.2,7.1,0.0
7968,4.4,7.9,0.0
7969,4.2,25.0,0.0
7970,4.0,26.0,0.0
7971,4.2,4.9,0.0
7972,4.0,25.0,0.0
7973,4.4,8.3,0.0
7974,4.5,6.0,0.0
7975,3.2,3.0,0.0
7976,4.3,19.0,0.0
7977,3.4,4.1,0.0
7978,2.3,6.0,0.99
7979,4.4,4.6,0.0
7980,4.3,26.0,0.0
7982,4.3,10.0,0.0
7983,3.6,5.0,0.0
7984,4.6,16.0,0.0
7985,4.2,22.0,0.0
7986,4.0,8.1,0.0
7989,3.2,4.8,0.0
7990,1.7,6.1,0.0
7991,2.2,4.3,0.0
7992,3.8,6.2,0.0
7993,4.8,3.5,1.49
7995,4.4,38.0,0.0
7996,4.5,9.5,0.0
7997,4.8,0.516,1.49
7998,4.6,0.837,0.0
7999,3.7,2.0,4.99
8000,4.4,17.0,0.0
8001,3.5,6.8,0.0
8002,3.8,1.1,0.0
8003,3.8,0.78,0.99
8004,4.3,3.7,1.49
8006,4.6,2.6,2.99
8008,4.5,7.8,0.0
8012,4.8,9.6,0.99
8014,5.0,2.4,1.99
8016,3.0,55.0,0.0
8018,5.0,3.7,1.49
8020,4.4,96.0,0.0
8021,4.6,1.1,2.49
8022,3.9,0.02,0.0
8023,3.3,12.0,0.0
8025,3.0,0.498,0.0
8026,4.2,13.0,0.0
8027,4.2,4.2,0.0
8028,4.2,11.0,0.0
8030,4.0,0.6,0.0
8031,3.2,18.0,0.0
8032,4.6,3.0,0.0
8033,3.2,14.0,0.0
8034,4.1,72.0,0.0
8036,4.4,54.0,0.0
8037,4.0,12.0,0.0
8038,4.2,37.0,0.0
8039,4.1,6.5,0.0
8040,4.3,6.6,0.0
8041,3.3,50.0,0.0
8042,4.7,4.3,0.0
8043,4.4,7.6,0.0
8044,3.1,5.5,0.0
8045,3.1,94.0,0.0
8046,3.3,35.0,0.0
8047,3.9,55.0,0.0
8048,3.4,11.0,0.0
8049,3.9,12.0,0.0
8050,4.4,21.0,0.0
8051,3.9,27.0,4.99
8052,3.7,5.3,0.0
8053,4.5,30.0,0.0
8054,4.7,10.0,0.0
8056,4.6,9.8,0.0
8058,5.0,3.8,0.0
8059,3.0,33.0,0.0
8061,3.9,35.0,0.0
8063,5.0,3.4,0.0
8064,3.9,2.5,0.0
8071,3.8,12.0,0.0
8073,3.6,0.592,0.0
8074,3.9,50.0,4.99
8075,3.8,19.0,0.0
8077,4.8,1.0,10.0
8084,4.0,1.1,0.0
8085,4.7,81.0,1.99
8086,4.8,15.0,0.0
8087,4.7,13.0,0.0
8088,4.7,20.0,0.0
8089,4.5,7.1,0.0
8090,4.0,4.5,0.0
8092,3.2,10.0,0.0
8095,4.7,20.0,0.0
8096,4.5,8.1,0.0
8098,4.5,1.6,0.0
8099,4.9,6.1,0.0
8100,4.2,4.9,0.0
8102,5.0,20.0,0.0
8104,5.0,9.3,0.0
8107,4.2,61.0,0.0
8108,4.7,5.8,0.0
8116,4.5,6.4,0.0
8117,3.8,4.0,0.0
8118,4.5,46.0,0.0
8120,4.3,30.0,0.0
8122,3.9,1.4,0.0
8123,4.2,15.0,0.0
8124,4.5,1.8,0.0
8125,4.1,19.0,0.0
8127,4.1,12.0,0.0
8128,4.6,21.0,0.0
8129,3.3,25.0,0.0
8130,4.5,3.4,0.0
8131,2.2,8.7,0.0
8132,4.4,19.0,0.0
8133,3.9,9.8,0.0
8134,4.5,18.0,0.0
8135,2.8,18.0,0.0
8136,3.3,15.0,0.0
8141,3.1,2.0,0.99
8142,3.2,2.2,0.0
8143,4.4,4.4,0.0
8144,4.1,5.4,0.0
8146,5.0,1.4,0.0
8149,3.8,3.3,5.99
8152,4.3,7.3,0.0
8153,4.6,23.0,0.0
8157,4.9,2.2,0.0
8159,5.0,3.5,0.0
8162,2.9,4.8,0.0
8163,4.4,7.3,0.0
8164,4.4,13.0,3.49
8166,4.6,6.2,0.0
8167,4.5,0.656,0.0
8168,4.0,5.0,0.0
8170,3.5,8.3,0.0
8172,4.8,73.0,0.0
8173,3.5,7.4,0.0
8175,4.6,26.0,0.0
8176,4.4,14.0,2.99
8177,4.3,7.3,0.0
8178,4.7,3.1,0.0
8179,4.4,11.0,0.0
8181,3.5,12.0,0.0
8182,4.6,13.0,0.0
8183,3.9,33.0,0.0
8185,4.6,49.0,0.0
8186,4.2,31.0,0.0
8188,4.6,34.0,0.0
8189,4.0,44.0,0.0
8190,4.2,11.0,0.0
8191,3.8,55.0,2.99
8196,4.1,25.0,0.0
8197,4.2,56.0,0.0
8198,4.0,20.0,0.0
8199,3.6,2.3,0.0
8200,3.3,0.221,0.0
8201,4.7,1.5,0.0
8203,4.5,31.0,0.0
8204,3.9,7.5,0.0
8205,4.3,0.228,0.0
8207,3.9,2.3,0.0
8208,4.3,2.8,0.0
8211,3.1,4.5,8.99
8212,4.4,33.0,2.99
8213,3.7,72.0,0.0
8214,4.6,3.3,0.0
8215,4.6,6.6,0.0
8216,2.7,5.2,0.0
8219,4.1,3.5,0.99
8220,4.2,11.0,0.0
8221,1.9,10.0,0.0
8222,4.6,9.4,0.0
8226,4.4,8.7,0.0
8227,4.2,6.3,0.0
8228,3.9,4.1,0.0
8229,2.4,37.0,0.0
8230,5.0,3.2,0.0
8231,3.9,11.0,0.0
8233,3.7,3.0,0.0
8234,5.0,14.0,0.0
8235,4.0,47.0,0.0
8236,3.0,2.5,3.49
8237,4.1,2.3,0.0
8238,4.8,49.0,0.0
8239,4.5,44.0,0.0
8240,3.5,3.0,0.0
8244,4.5,7.6,0.0
8245,4.5,59.0,0.0
8247,4.3,36.0,0.0
8248,4.4,32.0,0.0
8249,4.4,9.5,0.0
8251,4.2,5.8,4.99
8252,4.5,35.0,0.0
8253,4.3,63.0,0.0
8254,4.3,9.7,0.0
8255,4.2,91.0,0.0
8256,4.9,63.0,0.0
8258,1.4,3.1,0.0
8259,4.0,88.0,0.0
8260,5.0,12.0,0.0
8264,4.3,23.0,0.0
8265,3.8,7.2,0.0
8266,4.1,6.4,0.0
8267,4.2,3.4,0.0
8269,4.1,6.1,0.0
8270,4.3,22.0,0.0
8271,3.6,6.9,0.0
8272,4.3,91.0,0.0
8273,4.6,72.0,0.0
8274,4.4,10.0,0.0
8275,5.0,2.2,0.0
8276,4.4,8.5,0.0
8277,4.5,12.0,0.0
8279,4.7,11.0,0.0
8281,5.0,16.0,0.0
8284,3.4,1.3,0.0
8285,3.1,18.0,0.0
8286,4.5,10.0,2.99
8287,5.0,1.2,3.04
8288,4.3,8.7,0.0
8289,4.4,42.0,0.0
8292,4.0,5.3,0.0
8295,4.1,5.8,0.0
8296,3.8,96.0,0.0
8299,4.1,10.0,0.0
8300,4.3,80.0,0.0
8301,4.3,6.1,0.0
8302,4.2,1.5,0.0
8303,4.3,31.0,0.0
8304,4.4,26.0,0.0
8306,3.9,2.9,0.0
8310,3.5,36.0,0.0
8311,4.2,14.0,0.0
8312,4.1,0.176,0.0
8313,4.1,44.0,0.0
8314,4.7,82.0,0.0
8315,4.5,3.3,0.0
8316,3.3,18.0,0.0
8317,4.2,8.3,0.0
8321,4.6,8.3,3.99
8323,4.3,8.0,0.0
8324,4.3,1.5,0.0
8325,4.0,3.6,0.0
8326,4.7,15.0,0.0
8327,5.0,6.7,0.0
8335,5.0,27.0,0.0
8336,4.9,76.0,0.0
8343,4.3,15.0,0.0
8350,4.5,3.3,3.99
8352,4.1,36.0,0.0
8353,4.3,5.7,0.0
8361,3.7,1.1,0.0
8362,4.2,4.1,2.99
8363,3.6,1.1,0.0
8364,3.6,6.8,8.99
8365,2.1,28.0,0.0
8366,4.7,32.0,0.0
8367,3.2,12.0,0.0
8368,3.0,22.0,4.99
8369,4.3,1.4,0.0
8370,3.0,1.2,0.0
8371,4.3,20.0,12.99
8372,3.9,7.6,0.0
8373,3.3,2.9,0.0
8375,4.0,2.5,0.0
8376,3.7,11.0,2.49
8377,2.8,34.0,0.0
8378,4.4,21.0,0.0
8379,5.0,4.5,0.0
8380,3.9,22.0,0.0
8381,4.2,0.034,0.0
8382,4.8,14.0,0.0
8383,4.0,12.0,0.0
8385,3.0,1.3,0.0
8386,4.5,3.1,0.0
8387,2.6,11.0,0.0
8388,5.0,5.9,0.0
8391,5.0,1.1,0.0
8392,4.1,26.0,0.0
8394,4.5,5.9,0.0
8395,5.0,5.7,0.0
8397,4.5,37.0,0.0
8399,4.4,77.0,0.0
8400,4.3,43.0,0.0
8401,4.2,20.0,0.0
8402,3.0,8.0,0.0
8403,4.1,17.0,0.0
8404,4.2,10.0,0.0
8405,4.2,34.0,0.0
8406,4.0,81.0,0.0
8408,4.1,35.0,0.0
8409,3.6,100.0,0.0
8410,4.3,48.0,0.0
8411,5.0,59.0,0.0
8413,3.9,14.0,0.0
8415,4.1,16.0,0.0
8416,3.8,24.0,0.0
8417,5.0,2.3,0.0
8418,3.7,4.1,0.0
8419,4.3,28.0,0.0
8420,4.2,27.0,0.0
8421,4.3,27.0,0.0
8422,2.5,6.7,0.0
8423,4.3,23.0,0.0
8426,4.3,85.0,0.0
8427,4.2,41.0,0.0
8428,4.6,14.0,0.0
8429,4.0,94.0,0.0
8430,2.9,45.0,0.0
8432,4.5,26.0,0.0
8434,3.8,5.9,0.0
8436,4.7,52.0,0.0
8437,3.9,63.0,0.0
8438,4.5,26.0,0.0
8443,4.4,53.0,0.0
8444,4.8,4.0,0.0
8445,4.2,51.0,0.0
8447,4.5,39.0,0.0
8448,4.5,5.0,0.0
8449,4.6,5.7,2.99
8451,4.1,87.0,0.0
8452,4.3,7.1,0.0
8453,4.7,61.0,0.0
8455,4.2,30.0,0.0
8456,4.3,52.0,0.0
8457,4.5,44.0,0.0
8459,4.8,4.6,0.0
8460,4.5,90.0,0.0
8462,4.7,91.0,0.0
8463,4.4,30.0,0.0
8464,4.1,20.0,0.0
8465,4.3,28.0,0.0
8466,4.2,16.0,0.0
8467,4.2,16.0,0.0
8468,3.6,7.9,0.0
8469,2.8,57.0,0.0
8470,3.9,16.0,0.0
8471,3.8,25.0,0.0
8472,4.4,34.0,0.0
8473,3.7,29.0,0.0
8474,2.7,87.0,0.0
8475,3.8,38.0,0.0
8476,3.2,18.0,0.0
8477,3.9,19.0,0.0
8478,2.3,70.0,0.0
8479,4.1,3.3,0.0
8480,4.3,14.0,0.0
8481,3.1,66.0,0.0
8482,4.6,4.3,2.99
8483,4.1,48.0,0.0
8484,4.4,31.0,0.0
8485,3.2,3.3,0.0
8486,4.5,25.0,0.0
8487,3.7,11.0,0.0
8491,4.4,33.0,0.0
8492,4.5,6.4,0.0
8493,5.0,3.9,0.0
8494,4.8,1.5,0.0
8496,4.6,23.0,0.0
8497,4.0,2.4,0.0
8498,4.1,35.0,0.0
8500,4.1,11.0,0.0
8503,4.8,7.1,0.0
8507,4.3,5.3,0.0
8508,2.8,30.0,0.0
8511,4.7,2.0,2.99
8513,4.2,6.3,0.0
8515,3.8,2.3,0.0
8516,3.8,7.2,0.0
8518,3.8,2.2,0.0
8519,4.0,6.2,0.0
8520,4.0,1.7,0.0
8521,4.6,10.0,0.0
8522,4.0,3.2,0.0
8523,4.3,30.0,0.0
8524,4.3,11.0,0.0
8525,3.9,2.4,0.0
8526,5.0,1.7,0.99
8527,4.0,3.3,0.0
8528,4.1,13.0,0.0
8529,3.9,3.2,0.0
8530,4.2,7.9,0.0
8531,4.3,5.2,0.0
8532,4.5,22.0,0.0
8533,4.4,1.6,0.0
8534,4.1,9.4,0.0
8536,4.5,1.1,0.0
8537,4.6,3.3,0.0
8538,4.1,5.5,0.0
8539,3.9,4.2,0.0
8540,4.7,10.0,0.0
8541,3.9,5.0,0.0
8542,4.3,2.9,0.0
8543,2.9,30.0,0.0
8544,4.4,5.4,0.0
8545,3.7,3.7,0.0
8546,4.4,2.9,0.0
8547,4.1,3.0,0.0
8549,2.8,11.0,0.0
8550,4.9,3.0,0.0
8551,3.4,6.3,0.0
8552,2.8,20.0,0.0
8553,2.5,97.0,0.0
8554,4.7,0.259,0.0
8555,3.1,4.9,1.99
8557,3.2,36.0,0.0
8558,4.3,0.164,0.0
8559,3.9,3.0,0.0
8560,3.6,16.0,0.0
8561,3.2,0.458,0.0
8563,3.5,5.2,0.0
8564,3.3,5.7,0.0
8569,2.4,8.5,0.0
8570,4.4,5.9,0.0
8571,2.8,0.629,0.99
8572,5.0,1.7,0.0
8574,4.4,21.0,1.99
8582,5.0,4.0,0.0
8584,3.3,17.0,0.0
8585,2.9,4.1,0.0
8586,4.1,0.028,0.0
8587,4.6,1.8,0.0
8589,2.2,32.0,0.0
8590,4.3,0.288,1.99
8591,5.0,4.2,0.0
8592,2.5,17.0,0.0
8594,3.0,37.0,0.0
8595,3.7,15.0,0.0
8596,5.0,3.8,0.0
8601,5.0,0.775,0.0
8604,4.1,33.0,4.49
8608,4.1,4.0,0.0
8610,4.6,62.0,0.0
8613,4.5,27.0,0.0
8615,3.3,15.0,0.0
8617,4.4,30.0,0.0
8618,4.7,18.0,2.49
8619,4.7,5.3,0.0
8620,4.0,31.0,0.0
8621,4.5,50.0,0.0
8622,4.3,22.0,0.0
8623,4.6,2.6,0.0
8624,4.7,86.0,0.0
8625,4.4,71.0,0.0
8626,4.0,32.0,0.0
8627,4.2,9.2,0.0
8629,4.1,16.0,0.0
8633,4.7,3.5,0.0
8637,3.1,5.9,0.0
8638,4.0,78.0,0.0
8641,4.4,4.9,0.0
8644,4.4,3.0,0.0
8645,4.6,6.3,0.0
8647,4.6,8.4,0.0
8648,4.3,4.0,0.0
8649,4.3,1.9,0.0
8650,3.9,0.201,0.0
8651,4.5,5.0,0.0
8652,4.7,4.0,0.0
8653,4.3,30.0,0.0
8655,4.6,9.0,0.0
8656,4.2,8.5,0.0
8659,4.2,13.0,0.0
8660,4.1,3.4,0.0
8661,4.6,20.0,0.0
8662,4.4,4.4,0.0
8663,3.7,8.3,0.0
8664,4.4,19.0,0.0
8665,3.9,6.4,0.0
8666,4.3,2.4,0.0
8668,4.3,5.3,0.0
8669,4.5,5.2,0.0
8671,4.5,41.0,0.0
8672,4.5,1.9,0.0
8673,4.7,39.0,0.0
8674,4.3,5.8,0.0
8675,4.4,11.0,0.0
8676,4.5,6.9,0.0
8677,4.3,15.0,0.0
8678,4.3,4.7,0.0
8679,4.2,8.2,0.0
8680,4.2,18.0,0.0
8681,4.3,4.4,0.0
8682,4.2,15.0,0.0
8683,4.7,9.4,0.0
8684,4.1,3.0,0.0
8685,4.3,12.0,0.0
8686,4.1,3.4,0.0
8687,3.8,5.1,0.0
8688,4.5,2.0,0.0
8689,4.1,3.2,0.0
8691,4.3,11.0,0.0
8692,4.5,14.0,0.0
8693,4.1,7.7,0.0
8694,4.4,12.0,0.0
8695,4.3,3.8,0.0
8696,4.4,8.1,0.0
8697,4.3,5.4,0.0
8699,4.1,10.0,0.0
8700,4.6,8.7,0.0
8701,4.7,3.8,0.0
8702,4.2,5.6,0.0
8703,3.7,3.8,0.0
8704,4.7,4.1,0.0
8705,4.4,11.0,0.0
8706,4.7,5.7,0.0
8707,4.2,3.8,0.0
8708,4.6,9.1,0.0
8709,4.5,2.5,0.0
8710,4.8,6.7,0.0
8711,3.7,11.0,0.0
8712,4.3,7.7,0.0
8713,4.2,7.0,0.0
8715,4.1,13.0,0.0
8716,2.3,20.0,0.0
8717,4.3,59.0,0.0
8718,4.6,3.9,0.0
8719,4.5,27.0,19.99
8720,4.0,16.0,0.0
8721,4.2,63.0,9.99
8722,4.6,12.0,1.99
8723,4.2,30.0,2.99
8724,4.5,44.0,4.99
8726,4.4,17.0,14.99
8728,4.0,6.3,0.0
8730,2.8,20.0,0.0
8731,3.8,16.0,0.0
8732,4.1,13.0,0.0
8733,3.8,6.3,9.99
8734,3.4,2.7,0.0
8735,4.5,56.0,0.0
8736,4.3,1.1,13.99
8737,3.1,26.0,0.0
8738,4.6,56.0,0.0
8739,3.3,0.785,0.0
8740,3.9,25.0,0.0
8741,4.2,4.7,0.0
8742,4.9,6.0,0.0
8743,3.9,4.9,0.0
8748,4.6,96.0,0.0
8749,4.4,76.0,0.0
8750,4.0,4.2,0.0
8753,4.2,24.0,0.0
8755,4.6,23.0,4.29
8756,4.4,13.0,0.0
8757,4.6,19.0,0.0
8759,3.7,7.6,0.0
8760,4.1,96.0,0.0
8761,4.2,35.0,0.0
8763,4.5,81.0,0.0
8764,4.6,95.0,0.0
8765,4.5,10.0,0.0
8766,4.4,21.0,0.0
8767,3.3,4.7,0.0
8768,4.2,27.0,0.0
8769,4.2,25.0,0.0
8770,4.0,3.4,0.0
8771,4.0,33.0,0.0
8772,4.0,5.7,0.0
8773,3.5,3.1,0.0
8775,3.9,4.3,0.0
8776,3.9,4.5,0.0
8777,4.1,46.0,2.99
8778,4.4,33.0,2.99
8779,4.2,58.0,2.99
8780,4.4,9.3,1.99
8781,4.3,6.2,0.0
8782,4.1,6.7,0.0
8783,4.0,41.0,0.0
8784,4.3,6.0,0.0
8786,4.5,60.0,0.0
8787,4.6,31.0,4.99
8788,3.7,36.0,0.0
8789,3.8,4.3,0.0
8790,3.4,1.5,0.0
8791,4.3,68.0,0.0
8792,3.8,1.2,4.99
8793,4.7,12.0,3.99
8794,4.4,22.0,0.0
